hhid,pid,w1_hhgeo,w1_hhsizer,w1_hhincome,w1_a_best_age_yrs,w1_a_b2,w1_a_n1_1,w1_a_n2_1,w1_quest_typ,w1_best_race
109652,322038,3,2,3204.8525,48,2,149.1,80.3,1,2
109646,322039,3,4,7665.3047,35,2,157.1,66.5,1,2
109646,322040,3,4,7665.3047,35,,,,1,2
109781,322041,1,6,2206.7017,63,2,151.2,77.90000000000001,1,2
109778,322042,1,8,1871.9354,16,2,151.2,,1,2
109778,322043,1,8,1871.9354,39,2,149.7,87.7,1,2
109538,322044,1,6,2909.9814,63,1,158.6,65.59999999999999,1,2
109511,322045,1,8,4015.3887,44,1,155.2,68.7,1,2
109511,322046,1,8,4015.3887,21,2,149.8,66.5,1,2
109776,322047,1,4,1876.9805,36,1,165,63.7,1,2
109768,322048,1,3,1274.2731,55,1,169.4,61.5,1,2
109530,322051,3,4,12333.333,17,2,164.2,56.8,1,2
109767,322053,1,4,1950,26,2,155.7,74.09999999999999,1,2
109653,322054,3,4,9400,29,2,165.3,79.3,1,2
109647,322055,3,3,7830.833,19,1,173,63.4,1,2
109767,322056,1,4,1950,28,1,156,67.40000000000001,1,2
108004,322057,3,6,5167.9336,47,2,151.2,70.40000000000001,1,2
108022,322058,3,3,821.97528,18,1,-8,-8,1,2
108378,322059,3,3,2700,44,1,165.4,85.09999999999999,1,2
109004,322060,4,6,6868.4009,16,2,158.4,-3,1,2
108052,322061,3,6,5642.6221,21,2,159,41.4,1,2
109702,322062,3,9,5845.7798,23,1,173.5,55.3,1,2
109702,322063,3,9,5845.7798,29,2,160.4,91.8,1,2
109505,322064,3,5,2198.8276,62,2,-8,-8,1,2
109505,322065,3,5,2198.8276,38,2,152,96.2,1,2
109522,322066,3,2,1900,34,2,158.5,56.4,1,2
109702,322067,3,9,5845.7798,50,2,165,65.2,1,2
109771,322068,3,8,6506.8643,30,,,,1,2
109771,322069,3,8,6506.8643,23,,,,1,2
108055,322071,3,9,10828.087,25,2,161.2,67.8,1,2
108070,322073,3,7,1622.4617,45,2,160.2,55.1,1,2
109669,322075,3,5,6792.4658,46,,,,1,2
109708,322076,1,4,2045.4554,46,2,143.2,136.9,1,2
109781,322077,1,6,2206.7017,14,,,,1,2
108052,322078,3,6,5642.6221,51,2,151.3,54.8,1,2
108055,322079,3,9,10828.087,46,2,152.9,75.3,1,2
108055,322080,3,9,10828.087,19,2,151.4,46.2,1,2
108021,322081,3,3,4113.9233,73,2,154.5,90.3,1,2
108002,322082,3,8,9373.46,27,1,117.1,57.8,1,2
109669,322084,3,5,6792.4658,19,2,155.7,62.9,1,2
109669,322085,3,5,6792.4658,38,2,-8,-8,1,2
109855,322086,1,5,3598.1667,35,2,154,81.2,1,2
109563,322087,3,5,2000,34,1,182.8,79.59999999999999,1,2
109563,322088,3,5,2000,32,2,159.2,79.5,1,2
109891,322089,3,7,5242.1035,22,1,159.5,78.7,1,2
109887,322090,1,2,470,36,2,158.3,52.6,1,2
109098,322093,3,4,1042.0659,15,1,-8,-8,1,1
171093,322094,3,4,84066.664,41,1,188.5,124.2,1,4
109879,322095,1,4,2570,48,2,151.3,46.2,1,2
109885,322096,1,2,1002.7385,36,2,147,48.6,1,2
108077,322097,1,8,10012.735,32,1,166.1,45.2,1,2
108077,322098,1,8,10012.735,23,2,153.5,51.2,1,2
109886,322100,1,3,3344.6978,19,,,,1,1
108098,322102,1,4,1461.9729,39,2,-8,-8,1,2
109983,322104,1,10,4533.5649,37,2,167.7,61.7,1,2
108449,322105,1,4,2131.1458,27,1,161.6,58.3,1,2
108449,322106,1,4,2131.1458,35,2,148.8,43.2,1,2
109724,322107,1,8,2620.8027,32,2,152.7,114.5,1,2
109808,322108,3,4,24380.549,51,2,156.3,102.4,1,1
109808,322109,3,4,24380.549,26,1,-8,-8,1,1
109794,322110,3,4,12355.614,82,,,,1,1
109794,322111,3,4,12355.614,28,2,-8,-8,1,1
109809,322112,3,4,1920,57,2,152.8,-3,1,1
109809,322114,3,4,1920,36,1,163,-3,1,1
109809,322115,3,4,1920,19,1,166.6,-3,1,1
109794,322116,3,4,12355.614,64,2,-8,-8,1,1
109310,322117,1,1,750,41,1,-8,-8,1,2
109311,322118,1,1,1067.3373,55,1,-3,-3,1,1
109206,322120,3,2,6756.3945,26,1,-8,-8,1,4
108159,322121,3,6,13097.857,17,2,184.2,70,1,2
108164,322122,3,5,5158.333,17,1,159.6,53.6,1,2
108181,322123,3,12,7946.583,25,2,152.4,67.40000000000001,1,2
108183,322124,3,4,4430,78,2,-5,-5,1,2
108183,322125,3,4,4430,56,1,-8,-8,1,2
108184,322126,3,5,4920,60,2,143.2,80,1,2
108101,322127,3,1,5000,52,1,180,87.59999999999999,1,4
108103,322128,3,1,5601.2251,70,1,-8,-8,1,4
108142,322129,3,10,9769.875,47,1,-8,-8,1,2
108113,322130,3,9,5260.3008,57,1,122.8,80,1,2
108104,322131,3,4,11537.5,45,2,164,71.59999999999999,1,4
108156,322132,3,3,3320,38,1,164,148.6,1,2
108157,322133,3,2,7022.0278,49,2,160,99.3,1,2
108155,322134,3,3,6875.8857,57,1,157,-3,1,2
109455,322135,3,2,1788,22,2,161.4,45.7,1,2
109470,322136,3,4,28638.613,38,2,-8,-8,1,4
109469,322137,3,3,9447.6445,32,1,183.5,136.8,1,4
109850,322138,3,8,7870,57,2,151.5,84.40000000000001,1,2
109455,322139,3,2,1788,59,2,162,64.09999999999999,1,2
108158,322140,3,3,4020,42,2,163.4,80.59999999999999,1,2
109448,322141,3,1,870,72,2,153.4,69.90000000000001,1,2
109247,322142,3,4,18000,24,1,170.4,65.3,1,2
109270,322143,3,4,12980,66,2,155.1,70.7,1,4
108159,322144,3,6,13097.857,55,1,-8,-8,1,2
108159,322145,3,6,13097.857,52,2,162.7,79.3,1,2
109240,322146,3,2,13250,53,2,157.4,83.3,1,4
109324,322147,1,6,3921.4993,73,2,153.5,57.8,1,1
109324,322148,1,6,3921.4993,50,1,174.5,74,1,1
109321,322150,1,4,1449.729,38,2,61.5,79.90000000000001,1,2
109205,322151,3,1,600.94122,38,2,-3,-3,1,4
109318,322155,1,1,1597.241,56,1,-8,-8,1,1
109130,322158,3,1,9488.8008,76,2,160,79.7,1,4
109322,322160,1,2,1239.0977,49,2,145.5,57.2,1,2
109306,322162,1,4,6245.3232,26,1,161.1,63.1,1,2
109306,322163,1,4,6245.3232,22,1,162.4,60.3,1,2
109307,322164,1,5,3494.231,23,2,159.8,53.8,1,2
109316,322166,1,1,1382.0479,26,1,172.5,56.5,1,2
109315,322167,1,4,5945.9189,43,1,-8,-8,1,1
109133,322170,3,1,7655.0293,77,2,-8,-8,1,4
109309,322173,1,2,4100,42,1,173,70.5,1,2
109308,322177,1,5,4298.8398,56,2,157,91.59999999999999,1,2
109308,322178,1,5,4298.8398,16,1,173,58.3,1,2
109307,322180,1,5,3494.231,51,1,161.4,47.8,1,2
109306,322181,1,4,6245.3232,47,2,156,46.2,1,2
109312,322182,1,5,3789.1665,15,2,152.7,56.6,1,2
109312,322183,1,5,3789.1665,37,2,163,106.8,1,2
109312,322184,1,5,3789.1665,38,1,165.4,102.4,1,2
109313,322185,1,3,2395.1831,69,1,-3,58.3,1,2
109313,322187,1,3,2395.1831,60,2,153,41.2,1,2
109221,322188,1,1,1272.5929,34,1,169.4,60.6,1,1
109323,322192,1,5,2204.3521,46,2,-8,-8,1,2
109320,322197,1,2,3483.4312,36,2,155.5,80.09999999999999,1,2
109319,322199,1,2,2880,68,2,154.4,75.7,1,2
109319,322200,1,2,2880,79,1,176,85.59999999999999,1,2
109090,322201,3,1,50,19,2,164.3,-3,1,1
108392,322202,3,11,6742.1299,34,2,-8,-8,1,1
109091,322203,3,3,1373,22,2,153.5,117.5,1,1
109091,322204,3,3,1373,25,1,163.4,-5,1,1
108195,322205,3,6,4090,25,2,-3,-3,1,2
108195,322206,3,6,4090,49,2,154.2,53.6,1,2
108194,322207,3,5,4919,63,2,148.5,50.6,1,2
108194,322208,3,5,4919,22,2,153.2,56.6,1,2
108383,322209,3,5,597.97009,19,1,169.3,131.4,1,2
109092,322210,3,4,3502.0947,62,1,-8,-8,1,1
108405,322211,3,2,11400,30,2,161.1,51.5,1,2
108399,322215,3,3,9862,61,1,180.9,103,1,4
108399,322216,3,3,9862,58,2,168.2,80.8,1,4
108398,322217,3,3,24220.207,33,1,174.7,100.6,1,1
108256,322218,1,3,1743.0571,44,1,169.5,67,1,1
108232,322221,1,4,23083.334,31,2,167.9,55.7,1,4
108232,322222,1,4,23083.334,30,1,178.4,76.7,1,4
109304,322223,1,1,1609.7019,30,1,173.5,51.1,1,1
109386,322225,3,17,4656.6763,16,,,,1,2
109045,322226,3,4,6847.1284,36,2,-8,-8,1,4
108392,322227,3,11,6742.1299,29,2,-8,-8,1,1
108399,322228,3,3,9862,36,2,-3,-3,1,4
108390,322229,3,2,1350.6215,98,2,-8,-8,1,1
109100,322230,3,3,746.79834,33,2,-3,-3,1,1
109079,322231,3,2,1000,60,2,163.2,115.5,1,2
109079,322232,3,2,1000,38,2,156.4,106.2,1,2
108391,322233,3,4,13322.317,31,1,175,78.59999999999999,1,2
109068,322234,3,4,2756.0784,29,2,158.1,74.7,1,4
108196,322235,3,8,11521.666,66,2,147.2,35.4,1,2
108196,322236,3,8,11521.666,29,2,153.1,55.7,1,2
108394,322237,3,3,20266.666,28,2,167,73.8,1,4
108394,322238,3,3,20266.666,31,1,182.2,88.2,1,4
108396,322239,3,3,13603.814,52,2,162.9,86.2,1,4
109098,322240,3,4,1042.0659,40,2,-8,-8,1,1
108395,322241,3,1,27083.334,30,2,-8,-8,1,3
109328,322242,1,3,3690.7822,28,2,-3,-3,1,1
108392,322244,3,11,6742.1299,16,,,,1,1
108397,322245,3,3,1400,17,2,153.6,90.7,1,2
108397,322246,3,3,1400,42,2,153.4,88.5,1,2
109799,322249,3,8,2697.9788,53,2,-8,-8,1,1
109799,322250,3,8,2697.9788,26,,,,1,1
109817,322254,3,2,8500,43,2,-8,-8,1,1
109805,322255,3,10,819.9447,66,2,-8,-8,1,1
109805,322256,3,10,819.9447,20,2,154.4,55.9,1,1
109807,322261,3,4,5811.7368,30,1,-8,-8,1,1
109807,322262,3,4,5811.7368,33,2,-8,-8,1,1
109798,322268,3,8,3609.8818,59,2,150,77.3,1,1
109806,322271,3,4,1623.3112,53,1,-3,-3,1,1
109801,322272,3,4,2083.7822,73,2,-8,-8,1,1
109801,322273,3,4,2083.7822,19,2,-8,-8,1,1
109806,322274,3,4,1623.3112,49,2,157,-3,1,1
109806,322275,3,4,1623.3112,60,1,161.9,-3,1,1
109796,322277,3,6,3931.3489,36,2,-8,-8,1,1
109803,322278,3,6,4230.6909,23,2,-8,-8,1,1
109816,322279,3,7,2494.1648,51,2,-8,-8,1,1
109803,322280,3,6,4230.6909,55,2,-8,-8,1,1
109796,322281,3,6,3931.3489,28,2,165.2,108.8,1,1
109093,322295,3,3,251.21181,22,2,-8,-8,1,1
109613,322301,3,3,15800,32,2,149.4,71.2,1,2
109593,322302,3,2,3142.7368,50,2,156.8,68.09999999999999,1,2
109594,322304,3,4,4643.5332,70,1,165.5,54.5,1,2
109601,322305,3,5,270,33,2,149.6,44.1,1,2
109602,322306,3,5,7000,32,1,173.5,61.7,1,2
109426,322308,3,6,77397.875,44,2,168,67.3,1,4
109596,322309,3,2,1483.2112,50,2,154,49.6,1,2
109597,322310,3,3,3870,19,1,162,46,1,2
109597,322311,3,3,3870,65,2,159.5,88.3,1,2
109606,322313,3,3,2910,39,2,160.6,85,1,2
109606,322314,3,3,2910,38,1,169.5,64.5,1,2
109599,322315,3,2,857.46228,24,2,-3,-3,1,2
109291,322318,3,7,4516.4502,15,2,156,107.9,1,2
109610,322319,3,2,1348.785,-9,,,,1,2
109602,322320,3,5,7000,59,2,165.5,74.59999999999999,1,2
109849,322322,3,2,951.29327,21,1,154.8,44.5,1,2
109593,322323,3,2,3142.7368,36,,,,1,2
109604,322324,3,9,10573.774,28,1,-3,-3,1,2
109605,322325,3,4,11119.638,73,2,153.6,72.09999999999999,1,2
109607,322326,3,7,8272,37,2,167.1,86.2,1,2
109612,322327,3,3,3107.3794,61,2,159.9,79.3,1,2
109611,322328,3,6,3969.9241,21,2,157.5,54.6,1,2
109611,322329,3,6,3969.9241,35,2,155.7,54.9,1,2
109614,322330,3,6,28628.82,53,2,149.1,74.2,1,2
109615,322332,3,5,4809,36,1,174,66.3,1,2
109610,322333,3,2,1348.785,69,2,158,66.8,1,2
109611,322334,3,6,3969.9241,15,2,149.5,46.4,1,2
109612,322335,3,3,3107.3794,63,1,161.5,82.09999999999999,1,2
109616,322336,3,2,2649.8057,23,2,166.4,105.4,1,2
109616,322337,3,2,2649.8057,35,1,172.4,128.8,1,2
109615,322338,3,5,4809,15,1,174.5,67.3,1,2
109615,322339,3,5,4809,36,2,161.5,86.2,1,2
109589,322342,3,4,2880,75,2,148.1,32.7,1,2
109589,322343,3,4,2880,24,2,154.8,42.7,1,2
109590,322344,3,6,13640.138,43,2,156.9,80.3,1,2
109594,322346,3,4,4643.5332,33,2,150,76.09999999999999,1,2
109591,322347,3,1,4216.667,26,1,166,82.5,1,2
109601,322349,3,5,270,17,2,146.2,35.7,1,2
109613,322350,3,3,15800,32,1,176,-3,1,1
109426,322351,3,6,77397.875,44,1,186,131.2,1,4
109325,322352,1,3,3474.7344,25,1,172.5,76.40000000000001,1,2
109209,322354,3,4,11803.055,36,1,-8,-8,1,4
109447,322358,3,2,35132.48,55,2,152.2,82.3,1,4
109698,322364,3,1,1204.8314,28,2,156.3,56.7,1,2
109614,322366,3,6,28628.82,16,2,154.1,51.5,1,2
109614,322367,3,6,28628.82,44,,,,1,2
109592,322370,3,4,7831.2676,49,2,151.4,98.59999999999999,1,2
109601,322371,3,5,270,42,1,172.4,57.4,1,2
109592,322373,3,4,7831.2676,18,2,151.3,51.6,1,2
109697,322374,3,1,450,46,2,157,88.7,1,2
109589,322375,3,4,2880,25,1,170.7,48.8,1,2
109628,322377,3,3,3971.2378,50,2,150.4,77.7,1,1
109626,322379,3,4,3690.2451,19,,,,1,1
109633,322382,3,5,3676.4961,61,1,-3,-3,1,1
109633,322384,3,5,3676.4961,55,2,-3,-3,1,1
109633,322387,3,5,3676.4961,34,2,-3,-3,1,1
109626,322388,3,4,3690.2451,48,,,,1,1
109634,322390,3,11,6700.7251,52,2,-8,-8,1,1
109621,322401,3,7,5057.6851,57,2,154,76.59999999999999,1,1
109621,322402,3,7,5057.6851,66,,,,1,1
109621,322403,3,7,5057.6851,18,,,,1,1
109619,322405,3,11,2895.0256,44,,,,1,1
109637,322407,3,17,11280.928,79,1,164.2,76,1,1
109626,322408,3,4,3690.2451,46,2,164.4,82.09999999999999,1,1
109631,322409,3,3,1880.864,43,2,-3,86.5,1,1
109631,322410,3,3,1880.864,15,2,155,-3,1,1
109629,322411,3,5,1590.1902,33,2,-8,-8,1,1
109623,322412,3,9,4140.1914,55,2,168.5,-3,1,1
109639,322414,3,2,923.85577,46,1,170.5,,1,1
109637,322415,3,17,11280.928,47,2,-8,-8,1,1
109637,322416,3,17,11280.928,45,2,-8,-8,1,1
109637,322417,3,17,11280.928,18,2,152,74,1,1
109637,322419,3,17,11280.928,18,2,162.7,89.40000000000001,1,1
109637,322420,3,17,11280.928,23,1,170.8,72.59999999999999,1,1
109634,322421,3,11,6700.7251,32,2,-8,-8,1,1
109623,322422,3,9,4140.1914,60,1,168.3,52.4,1,1
109630,322423,3,6,4229.1279,71,2,153.1,63.6,1,1
109630,322424,3,6,4229.1279,38,1,174.2,53.9,1,1
109630,322425,3,6,4229.1279,44,1,172,65.5,1,1
109619,322426,3,11,2895.0256,41,2,163,92.3,1,1
109637,322427,3,17,11280.928,24,1,158.7,51.2,1,1
109637,322428,3,17,11280.928,30,2,152,62.6,1,1
109619,322429,3,11,2895.0256,23,2,152.1,48,1,1
109621,322430,3,7,5057.6851,67,1,172.2,62.2,1,1
109619,322431,3,11,2895.0256,76,2,156.5,86,1,1
109619,322432,3,11,2895.0256,21,2,146.1,46.1,1,1
109619,322433,3,11,2895.0256,17,1,156.1,49.9,1,1
109627,322434,3,2,1346.261,26,2,159.4,77.40000000000001,1,1
109627,322435,3,2,1346.261,22,2,153.4,76.40000000000001,1,1
109432,322437,3,3,11700,66,1,178.5,98.7,1,4
108111,322438,3,2,2600,40,1,168.6,70.7,1,2
109275,322439,3,2,4950,77,1,171.2,72.5,1,4
109683,322440,3,1,13500,65,2,165.5,75.8,1,4
109607,322441,3,7,8272,32,1,172.5,61.6,1,2
109270,322442,3,4,12980,38,2,166.7,78.2,1,4
109674,322444,3,1,25904.797,72,2,-8,-8,1,4
109590,322445,3,6,13640.138,23,1,169,54.4,1,2
109676,322446,3,2,12305,74,1,174,90.40000000000001,1,4
108176,322447,3,4,7728.521,38,1,166,62.2,1,2
109846,322448,3,9,8079.0854,57,2,156.9,77.8,1,2
108156,322449,3,3,3320,29,2,159.6,90.40000000000001,1,2
108174,322450,3,7,5324.5146,54,1,156.6,94.90000000000001,1,2
109431,322451,3,2,1500,26,1,174.1,67.3,1,4
108164,322452,3,5,5158.333,36,2,156.6,49.2,1,2
108168,322453,3,8,2876.4343,45,2,158.5,58.7,1,2
109456,322454,3,2,37601.348,54,1,170.4,77.40000000000001,1,4
109614,322456,3,6,28628.82,50,2,158.5,63,1,2
109082,322457,3,4,6359.1665,15,2,156.5,45.5,1,2
108110,322458,3,3,9100,19,2,155.2,81.7,1,2
109430,322459,3,1,2232.9131,56,2,169.7,66.59999999999999,1,4
109607,322461,3,7,8272,25,2,162.4,64.59999999999999,1,2
109680,322462,3,2,5024.8301,72,2,164,67.59999999999999,1,4
108110,322463,3,3,9100,52,1,163,81.90000000000001,1,2
108157,322464,3,2,7022.0278,54,1,-8,-8,1,2
109213,322466,3,3,12549.764,46,2,-8,-8,1,4
109611,322468,3,6,3969.9241,62,1,-8,-8,1,2
109614,322469,3,6,28628.82,42,1,167.9,81.90000000000001,1,2
109694,322470,3,3,21250,62,1,176,93.3,1,4
108177,322471,3,4,9091.1855,28,2,170,78.7,1,2
109431,322475,3,2,1500,29,1,-8,-8,1,4
108186,322476,3,4,910,41,2,162.2,61,1,2
108155,322478,3,3,6875.8857,50,2,155,77.5,1,2
108154,322479,3,7,6494.3892,21,1,168.8,52.2,1,2
108181,322480,3,12,7946.583,50,2,156.3,97.5,1,2
108160,322481,3,1,4400,72,2,162.1,79.09999999999999,1,4
109237,322482,3,4,18000,71,2,162.8,90.8,1,4
109237,322483,3,4,18000,81,1,-8,-8,1,4
108107,322484,3,2,22022.277,68,1,-8,-8,1,2
108107,322485,3,2,22022.277,69,2,-8,-8,1,2
109676,322486,3,2,12305,65,2,163,63.7,1,4
108187,322487,3,2,1705.3301,46,2,142.9,77.59999999999999,1,2
108188,322488,3,3,1845.4347,51,2,148.4,73.3,1,2
108173,322489,3,7,4727.2813,19,2,154,59.9,1,2
108001,322491,3,4,6500,26,1,169.6,59.1,1,2
108173,322492,3,7,4727.2813,29,2,153.4,52.6,1,2
108171,322493,3,4,5141.6665,39,2,153,57.2,1,2
108177,322494,3,4,9091.1855,59,2,163.5,78.3,1,2
108193,322496,3,3,3000,51,2,148.3,63.5,1,2
108193,322497,3,3,3000,52,1,167.4,53.1,1,2
109273,322498,3,3,13185,25,1,176.4,109.1,1,4
109273,322499,3,3,13185,48,1,176,89.8,1,4
108109,322500,3,2,20829.479,63,2,164.4,74.7,1,4
108599,322501,3,8,5155.8457,15,1,155,41.4,1,2
108599,322502,3,8,5155.8457,32,1,160.2,75.3,1,2
108909,322503,3,2,12793.568,59,2,152.5,74.8,1,2
108613,322504,3,8,4807.979,22,2,158.4,39.2,1,2
108613,322505,3,8,4807.979,48,2,152.8,72.90000000000001,1,2
108597,322506,3,5,12751.585,21,2,-8,-8,1,2
108597,322507,3,5,12751.585,48,2,169,85.3,1,2
108596,322508,3,2,870,23,2,152.5,55.4,1,2
108682,322509,3,6,1460,43,2,146,38.5,1,2
108568,322510,3,4,11829.68,30,2,162.2,53.1,1,2
108591,322511,3,6,14432.339,35,1,168.6,80.8,1,2
108601,322512,3,5,7243.2188,63,1,169.4,-3,1,2
108573,322513,3,3,3180,71,1,159,55.8,1,2
108601,322514,3,5,7243.2188,19,1,162.6,54.8,1,2
108592,322515,3,4,17964.096,36,2,150.5,65.40000000000001,1,2
108592,322516,3,4,17964.096,37,1,173.6,58.8,1,2
108608,322517,3,4,11566.667,35,2,159,70.7,1,2
108608,322518,3,4,11566.667,38,1,168.5,92.3,1,2
108573,322519,3,3,3180,68,2,168,68.5,1,2
108578,322520,3,3,3037.9512,24,1,-8,-8,1,2
108565,322521,3,7,4155.0962,68,1,160,62.5,1,2
108584,322522,3,3,1450,31,1,167,52.3,1,2
108578,322523,3,3,3037.9512,65,2,158,57.3,1,2
108562,322524,3,1,2215.7881,44,1,166.6,55.4,1,2
108565,322525,3,7,4155.0962,39,2,161.7,68.2,1,2
108565,322526,3,7,4155.0962,15,2,160.3,61.4,1,2
108569,322527,3,4,5089.4478,21,1,166,47.9,1,2
108673,322528,3,6,9354.9229,37,1,165,51.6,1,1
108754,322529,3,4,4089.3721,38,2,151.5,46.4,1,2
108889,322530,3,6,3340.7583,29,2,141.4,71.40000000000001,1,1
108900,322531,3,6,1487.5386,32,1,166.5,55.8,1,2
108701,322532,1,2,30400,55,2,164.5,115.8,1,4
108899,322533,3,7,2864.2925,42,1,158.7,47.2,1,2
108899,322534,3,7,2864.2925,39,2,147.9,41.7,1,2
108847,322535,4,5,4009.3748,61,2,156.3,51.9,1,2
108879,322536,4,5,1866.8226,44,2,157.4,74.40000000000001,1,2
108804,322537,3,5,11906.313,16,2,155,40.2,1,1
108751,322538,3,11,3675.4834,26,2,153.1,45.2,1,1
108751,322539,3,11,3675.4834,46,2,137,67.8,1,2
108753,322540,3,5,1066.4419,31,1,173,63.1,1,1
108553,322541,3,4,3800,78,2,155,50,1,1
108623,322543,1,2,1880,49,2,159.7,138.3,1,2
108604,322544,1,5,13497.575,52,2,168.4,74.09999999999999,1,2
108753,322545,3,5,1066.4419,59,1,159,58,1,1
108865,322546,1,4,1200,38,1,167.1,85.40000000000001,1,4
108753,322547,3,5,1066.4419,18,1,160,57.3,1,1
108828,322548,1,6,6410,51,2,161,85,1,2
108899,322549,3,7,2864.2925,16,2,146.7,44.4,1,2
108804,322550,3,5,11906.313,42,2,161,100,1,1
108828,322551,1,6,6410,25,2,158.5,75.09999999999999,1,2
108552,322552,1,3,28700,60,2,157,73,1,4
108749,322553,3,13,2032.196,25,2,146.5,40.5,1,2
108899,322554,3,7,2864.2925,80,1,164.7,45.2,1,2
108828,322555,1,6,6410,41,1,168.5,59.2,1,2
108847,322557,4,5,4009.3748,62,1,173.5,59.9,1,2
108751,322558,3,11,3675.4834,44,1,164,49.8,1,1
108622,322559,1,4,2411.3301,40,2,152.5,55.7,1,1
108605,322560,1,8,1220,33,2,161,55.8,1,2
108653,322561,3,2,8783.333,25,1,179.5,67.7,1,2
108605,322562,1,8,1220,33,1,170.5,58.6,1,2
108753,322563,3,5,1066.4419,66,2,159.8,68.7,1,1
108622,322564,1,4,2411.3301,22,2,156,56.4,1,2
108752,322565,3,4,3340,61,1,166.8,64.09999999999999,1,1
108657,322566,1,5,2816.05,41,2,154,48.1,1,2
108622,322567,1,4,2411.3301,35,1,-3,-3,1,1
108879,322568,4,5,1866.8226,23,1,177.4,68.90000000000001,1,1
108653,322569,3,2,8783.333,62,2,160,78.40000000000001,1,2
108603,322570,1,7,1349.0547,25,1,153,45.2,1,2
108552,322571,1,3,28700,64,1,168,72.8,1,4
108603,322573,1,7,1349.0547,20,2,150.5,64.2,1,2
108900,322574,3,6,1487.5386,41,2,149.5,50.9,1,2
108554,322575,3,1,1246.3359,63,1,170.3,39,1,2
108551,322576,1,3,1060,79,1,160,50.1,1,1
108675,322577,1,4,4106.2959,36,2,171.3,80.3,1,4
108658,322578,1,2,2336.3738,53,2,166,82.59999999999999,1,2
108658,322579,1,2,2336.3738,59,1,173,82.09999999999999,1,2
108654,322580,1,7,2407.0681,38,2,-8,-8,1,2
101907,322581,3,3,1858.9572,43,,,,1,1
101851,322583,3,1,682.06018,27,1,165,69,1,1
101946,322584,3,5,2122.9116,17,2,154.6,61,1,1
101947,322586,3,5,1096.3254,15,1,175.5,58.6,1,1
101947,322587,3,5,1096.3254,31,2,145.6,49.6,1,1
101850,322588,3,1,1286.6667,46,1,166,86.09999999999999,1,1
101953,322589,3,5,5216.6665,24,1,-8,-8,1,1
101953,322590,3,5,5216.6665,42,2,162.2,53,1,1
101953,322591,3,5,5216.6665,18,1,169,57,1,1
101950,322592,3,7,2735.5688,36,2,160,117.5,1,1
101950,322594,3,7,2735.5688,18,2,156.2,51.5,1,1
101950,322595,3,7,2735.5688,15,2,160.2,45,1,1
101954,322596,3,6,3012.6987,22,1,-3,-3,1,1
104888,322598,3,2,7247.6328,26,2,-8,-8,1,1
108643,322599,1,2,2900,33,1,170,60.7,1,2
109295,322601,3,3,2110,26,1,175.4,62.3,1,2
109295,322602,3,3,2110,24,2,158.5,70.3,1,2
109390,322604,3,4,32138.666,42,1,178.8,84.7,1,3
109291,322605,3,7,4516.4502,43,1,169.3,-3,1,2
109288,322611,3,2,2453.3335,63,2,152.1,77,1,2
109288,322612,3,2,2453.3335,25,1,167.6,58.2,1,2
109298,322614,3,1,200,29,1,168.5,50.6,1,2
109389,322617,3,3,19710.195,56,2,165.5,-3,1,4
109255,322621,3,2,14862.011,69,,,,1,1
109301,322622,3,7,5198.459,67,1,171.7,53.8,1,2
109301,322623,3,7,5198.459,64,2,154,84.40000000000001,1,2
109301,322624,3,7,5198.459,25,1,161,61.2,1,2
109290,322625,3,1,1200,41,2,156.5,77.90000000000001,1,2
109386,322627,3,17,4656.6763,30,,,,1,2
109399,322628,3,2,28860,73,2,150.8,66.3,1,4
109399,322629,3,2,28860,49,2,159.5,108.5,1,4
109725,322637,3,7,2898.5803,47,1,170.8,48.1,1,2
109738,322638,3,5,6620,63,1,155.2,80.90000000000001,1,2
108092,322639,3,7,10912.271,47,,,,1,2
108313,322642,1,5,4446.0537,46,2,149.4,-3,1,2
109049,322644,3,8,9161.9473,16,1,170,58.3,1,2
109791,322647,3,3,8928.3262,58,1,171,81.2,1,2
109791,322648,3,3,8928.3262,73,2,170,75.8,1,2
109718,322652,3,3,7851.46,39,1,172.2,56.3,1,2
108375,322655,3,5,3033.4019,26,1,172.6,72.5,1,2
109286,322659,3,6,1999.8201,16,1,165,50,1,2
109049,322660,3,8,9161.9473,69,1,-8,-8,1,2
109766,322661,3,5,4115.7939,38,2,154.6,82.2,1,2
109766,322662,3,5,4115.7939,20,2,152.4,54.9,1,2
109049,322663,3,8,9161.9473,27,1,181.2,77.8,1,2
109564,322664,3,2,4009.625,18,1,-8,-8,1,2
109923,322665,3,3,6737.9482,66,2,148,75.40000000000001,1,2
109923,322666,3,3,6737.9482,71,1,153.3,75.8,1,2
109710,322667,3,5,4169.5044,33,1,180.4,51.1,1,2
108476,322668,3,5,3325.4678,18,1,164.1,51.2,1,2
109032,322669,3,4,13738.289,37,1,-3,-8,1,2
108311,322672,3,3,6161.6689,58,2,155.4,72.8,1,2
109850,322673,3,8,7870,20,2,-8,-8,1,2
108191,322674,3,5,7460.3262,55,1,173.1,56.9,1,2
109846,322675,3,9,8079.0854,27,2,-8,-8,1,2
109852,322676,3,6,7822.5,34,2,157,90.8,1,2
108194,322678,3,5,4919,71,1,160.4,45,1,2
108113,322679,3,9,5260.3008,16,1,169.8,35.2,1,2
108186,322680,3,4,910,16,1,187.7,62.5,1,2
108186,322681,3,4,910,16,1,177,65.7,1,2
